msp_name	species	genus	family	order	class	phylum	superkingdom	knowledge
msp_1086	unclassified Clostridiales 1b	unclassified Clostridiales 1b	Clostridiales 1b	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1087	unclassified Mailhella	Mailhella	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Desulfobacterota	Bacteria	unknown
msp_1088	[Sutterella] sp. UBA1442	Burkholderiaceae CAG-521	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Proteobacteria	Bacteria	unknown
msp_1089	Lactobacillus casei == paracasei	Lactobacillus C	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	known
msp_1090	unclassified Christensenellaceae	unclassified Christensenellaceae	Christensenellaceae	Christensenellales	Clostridia	Firmicutes	Bacteria	unknown
msp_1091	unclassified Evtepia	Evtepia	Oscillospirales 6	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1092	unclassified Sutterella	Sutterella	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Proteobacteria	Bacteria	unknown
msp_1093	[Clostridium] sp. 27_14	unclassified Clostridiales 2a	Clostridiales 2a	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1094	unclassified Christensenellales QAND01	unclassified Christensenellales QAND01	Christensenellales QAND01	Christensenellales	Clostridia	Firmicutes	Bacteria	unknown
msp_1095	unclassified Gastranaerophilaceae	unclassified Gastranaerophilaceae	Gastranaerophilaceae	Gastranaerophilales	Vampirovibrionia	Cyanobacteria	Bacteria	unknown
msp_1096	unclassified Oscillospiraceae CAG-129	Oscillospiraceae CAG-129	Oscillospiraceae	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1097	unclassified Clostridiales 1e	unclassified Clostridiales 1e	Clostridiales 1e	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1098	unclassified Oscillospirales 5 CAG-110	Oscillospirales 5 CAG-110	Oscillospirales 5	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1099c	Bifidobacterium thermacidophilum	Bifidobacterium	Bifidobacteriaceae	Actinomycetales	Actinobacteria	Actinobacteriota	Bacteria	known
msp_1100	unclassified Oscillospirales 6 NK3B98	Oscillospirales 6 NK3B98	Oscillospirales 6	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1101	Firmicutes bacterium CAG:631	unclassified Bacilli RFN20 CAG-631	Bacilli RFN20 CAG-631	Bacilli RFN20	Bacilli	Firmicutes	Bacteria	unknown
msp_1102	Firmicutes bacterium CAG:552	unclassified Clostridiales 1b	Clostridiales 1b	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1103	unclassified Bacilli RF39 CAG-822	unclassified Bacilli RF39 CAG-822	Bacilli RF39 CAG-822	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1104	unclassified Gastranaerophilaceae UBA6984	Gastranaerophilaceae UBA6984	Gastranaerophilaceae	Gastranaerophilales	Vampirovibrionia	Cyanobacteria	Bacteria	unknown
msp_1105	unclassified Oscillospiraceae CAG-129	Oscillospiraceae CAG-129	Oscillospiraceae	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1106	unclassified Prevotella	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1107	[Bacteroides] sp. CAG:1060	Rikenellaceae 2 RC9	Rikenellaceae 2	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1108	unclassified Rikenellaceae 2 RC9	Rikenellaceae 2 RC9	Rikenellaceae 2	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1109	unclassified Clostridiales 2a	unclassified Clostridiales 2a	Clostridiales 2a	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1110	[Coprobacillus] sp. CAG:605	Bacilli RF39 CAG-1000 CAG-605	Bacilli RF39 CAG-1000	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1111	[Clostridium] sp. CAG:568	unclassified Bacilli RFN20 CAG-288	Bacilli RFN20 CAG-288	Bacilli RFN20	Bacilli	Firmicutes	Bacteria	unknown
msp_1112	[Mycoplasma] sp. CAG:956	Bacilli RF39 CAG-1000 CAG-605	Bacilli RF39 CAG-1000	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1113c	Firmicutes bacterium CAG:822	Bacilli RF39 CAG-822 CAG-822	Bacilli RF39 CAG-822	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1114	Allisonella histaminiformans	Allisonella	Dialisteraceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	known
msp_1115	unclassified Clostridiales 1i	unclassified Clostridiales 1i	Clostridiales 1i	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1116	unclassified Duodenibacillus	Duodenibacillus	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Proteobacteria	Bacteria	unknown
msp_1117	unclassified Monoglobaceae	unclassified Monoglobaceae	Monoglobaceae	Monoglobales	Clostridia	Firmicutes	Bacteria	unknown
msp_1118	unclassified Lachnospiraceae K CAG-56	Lachnospiraceae K CAG-56	Lachnospiraceae K	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1120	unclassified Lachnospiraceae C EuR	Lachnospiraceae C EuR	Lachnospiraceae C	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1121	unclassified Murimonas	Murimonas	Lachnospiraceae K	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1122	Firmicutes bacterium CAG:582	Bacilli RF39 CAG-1000 CAG-582	Bacilli RF39 CAG-1000	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1123	unclassified Blautia	Blautia	Lachnospiraceae K	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1124	unclassified Lachnospiraceae G COE1	Lachnospiraceae G COE1	Lachnospiraceae G	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1125	Eggerthella sp. CAG:368	Eggerthella	Eggerthellaceae	Coriobacteriales	Coriobacteriia	Actinobacteriota	Bacteria	unknown
msp_1126	Prevotella corporis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	known
msp_1127	Streptococcus anginosus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	known
msp_1128	unclassified Agathobaculum	Agathobaculum	Butyricicoccaceae	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1129	unclassified Clostridiales 2e	unclassified Clostridiales 2e	Clostridiales 2e	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1130	unclassified Muribaculaceae sp3	Muribaculaceae sp3	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1131	unclassified Eggerthella	Eggerthella	Eggerthellaceae	Coriobacteriales	Coriobacteriia	Actinobacteriota	Bacteria	unknown
msp_1132	unclassified Monoglobales 2	unclassified Monoglobales 2	unclassified Monoglobales 2	Monoglobales	Clostridia	Firmicutes	Bacteria	unknown
msp_1133	unclassified Bacilli RF39 CAG-822 UBA5026	Bacilli RF39 CAG-822 UBA5026	Bacilli RF39 CAG-822	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1134	[Clostridium] sp. CAG:798	unclassified Clostridiales 2e	Clostridiales 2e	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1135	unclassified Clostridiales 2b	unclassified Clostridiales 2b	Clostridiales 2b	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1136	unclassified Oscillospirales 5 CAG-110	Oscillospirales 5 CAG-110	Oscillospirales 5	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1137	unclassified Blautia A	Blautia A	Lachnospiraceae K	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1138	[Clostridium] sp. CAG:628	Bacilli RF39 CAG-1000 CAG-628	Bacilli RF39 CAG-1000	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1139	[Clostridium] sp. CAG:389	unclassified Clostridiales 2a	Clostridiales 2a	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1140	unclassified Gordonibacter	Gordonibacter	Eggerthellaceae	Coriobacteriales	Coriobacteriia	Actinobacteriota	Bacteria	unknown
msp_1141	[Mycoplasma] sp. CAG:877	Bacilli RF39 CAG-611 CAG-877	Bacilli RF39 CAG-611	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1142	unclassified Atopobiaceae	unclassified Atopobiaceae	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteriota	Bacteria	unknown
msp_1143	unclassified Dysosmobacter - Oscillibacter	Dysosmobacter - Oscillibacter	Oscillospiraceae	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1144c	Bacteroidales bacterium M7	Muribaculaceae K10	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1145	unclassified Blautia	Blautia	Lachnospiraceae K	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1146	unclassified Clostridiales 1c	unclassified Clostridiales 1c	Clostridiales 1c	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1147	unclassified Clostridiales 1i	unclassified Clostridiales 1i	Clostridiales 1i	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1148	unclassified Bacteroides	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1149	unclassified Eisenbergiella	Eisenbergiella	Lachnospiraceae G	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1150	unclassified Acutalibacteraceae 3 UBA737	Acutalibacteraceae 3 UBA737	Acutalibacteraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	unknown
msp_1151	unclassified Succinivibrio	Succinivibrio	Succinivibrionaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	unknown
msp_1152	unclassified Sutterella	Sutterella	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Proteobacteria	Bacteria	unknown
msp_1153	Dialister sp. UBA1703	Dialister	Dialisteraceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	unknown
msp_1154	uncultured bacterium RUG841	Gastranaerophilaceae RUG841	Gastranaerophilaceae	Gastranaerophilales	Vampirovibrionia	Cyanobacteria	Bacteria	unknown
msp_1155	Bifidobacterium angulatum	Bifidobacterium	Bifidobacteriaceae	Actinomycetales	Actinobacteria	Actinobacteriota	Bacteria	known
msp_1156	Solobacterium moorei	Solobacterium	Erysipelotrichaceae	Erysipelotrichales	Bacilli	Firmicutes	Bacteria	known
msp_1157	unclassified Bacilli RF39 CAG-611 CAG-451	Bacilli RF39 CAG-611 CAG-451	Bacilli RF39 CAG-611	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1158	Porphyromonas somerae	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	known
msp_1159	unclassified Collinsella	Collinsella	Coriobacteriaceae	Coriobacteriales	Coriobacteriia	Actinobacteriota	Bacteria	unknown
msp_1160	[Clostridiaceae] bacterium CIM:MAG 987 / [Clostridium] sp. CAG:533	Bacilli RF39 CAG-1000 CAG-533	Bacilli RF39 CAG-1000	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1161	unclassified Clostridiales 2a	unclassified Clostridiales 2a	Clostridiales 2a	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1162	unclassified Bacilli RF39 CAG-1000 CAG-460	Bacilli RF39 CAG-1000 CAG-460	Bacilli RF39 CAG-1000	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1163	unclassified Ruminococcaceae	unclassified Ruminococcaceae	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	unknown
msp_1164	[Faecalibacterium] sp. CAG:1138	unclassified Clostridiales 1c	Clostridiales 1c	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1165	unclassified Bacilli ML615J-28 CAG-313	unclassified Bacilli ML615J-28 CAG-313	Bacilli ML615J-28 CAG-313	Bacilli ML615J-28	Bacilli	Firmicutes	Bacteria	unknown
msp_1166	unclassified Clostridiales 1i	unclassified Clostridiales 1i	Clostridiales 1i	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1167	unclassified Bacilli RFN20 CAG-449	unclassified Bacilli RFN20 CAG-449	Bacilli RFN20 CAG-449	Bacilli RFN20	Bacilli	Firmicutes	Bacteria	unknown
msp_1168	Peptoniphilus harei	Peptoniphilus	Peptoniphilaceae	Tissierellales	Clostridia	Firmicutes	Bacteria	known
msp_1169c	Sphaerochaeta sp. Phil3	unclassified Sphaerochaetaceae	Sphaerochaetaceae	Sphaerochaetales	Spirochaetia	Spirochaetota	Bacteria	unknown
msp_1170	[Clostridium] sp. CAG:609	Bacilli RF39 CAG-1000 CAG-460	Bacilli RF39 CAG-1000	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1171	unclassified Acutalibacteraceae 3	Acutalibacteraceae 3	Acutalibacteraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	unknown
msp_1172	unclassified Christensenellales CAG-74	unclassified Christensenellales CAG-74	Christensenellales CAG-74	Christensenellales	Clostridia	Firmicutes	Bacteria	unknown
msp_1173c	unclassified Oscillospiraceae	unclassified Oscillospiraceae	Oscillospiraceae	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1174	unclassified Prevotella	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1175	unclassified Clostridiales 2f	unclassified Clostridiales 2f	Clostridiales 2f	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1176	unclassified Clostridiales 2a	unclassified Clostridiales 2a	Clostridiales 2a	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1177	unclassified Acutalibacteraceae 3	Acutalibacteraceae 3	Acutalibacteraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	unknown
msp_1178	unclassified Muribaculaceae CAG-873	Muribaculaceae CAG-873	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1179	unclassified Clostridiales 2d	unclassified Clostridiales 2d	Clostridiales 2d	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1180	unclassified Bacilli RF39 CAG-302 CAG-302	Bacilli RF39 CAG-302 CAG-302	Bacilli RF39 CAG-302	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1181	unclassified Clostridiales 2b	unclassified Clostridiales 2b	Clostridiales 2b	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1182	Verrucomicrobia bacterium CIM:MAG 792_1	unclassified Opitutales CAG-312	Opitutales CAG-312	Opitutales	Verrucomicrobiae	Verrucomicrobiota	Bacteria	unknown
msp_1183	unclassified Lachnoclostridium	Lachnoclostridium	Lachnospiraceae I	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1184	unclassified Clostridiales 2h	unclassified Clostridiales 2h	Clostridiales 2h	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1185	unclassified Clostridiales 2a	unclassified Clostridiales 2a	Clostridiales 2a	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1186	[Corallococcus] sp. CAG:1435	unclassified Clostridiales 1d	Clostridiales 1d	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1187	Firmicutes bacterium CIM:MAG 721 / [Bacillus] sp. CAG:988	Bacilli RF39 CAG-611 CAG-988	Bacilli RF39 CAG-611	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1188	Ruminococcaceae bacterium CIM:MAG 577	Ruthenibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	unknown
msp_1189	unclassified Clostridiales 2a	unclassified Clostridiales 2a	Clostridiales 2a	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1190c	Streptococcus sp. UBA3373 & UBA632	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	unknown
msp_1191c	Atopobium parvulum	Atopobium	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteriota	Bacteria	known
msp_1192	unclassified Clostridiales 1d	unclassified Clostridiales 1d	Clostridiales 1d	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1193	[Dialister] pneumosintes	Allisonella	Dialisteraceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	known
msp_1194	unclassified Hungatella	Hungatella	Lachnospiraceae I	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1195	unclassified Peptococcaceae	unclassified Peptococcaceae	Peptococcaceae	Peptococcales	Peptococcia	Firmicutes	Bacteria	unknown
msp_1196	Lactobacillus crispatus	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	known
msp_1197	unclassified Bacilli RFN20 CAG-826	unclassified Bacilli RFN20 CAG-826	Bacilli RFN20 CAG-826	Bacilli RFN20	Bacilli	Firmicutes	Bacteria	unknown
msp_1198	[Clostridium] sp. CAG:575	unclassified Clostridiales 2a	Clostridiales 2a	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1199	unclassified Oscillospirales 4 F23-B02	Oscillospirales 4 F23-B02	Oscillospirales 4	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1200	unclassified Clostridiales 1i	unclassified Clostridiales 1i	Clostridiales 1i	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1201	unclassified Bacilli RF39 CAG-822 UBA3631	Bacilli RF39 CAG-822 UBA3631	Bacilli RF39 CAG-822	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1202	unclassified Mediterraneibacter	Mediterraneibacter	Lachnospiraceae J	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1203	unclassified Clostridiales 2j	unclassified Clostridiales 2j	Clostridiales 2j	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1204	[Bacilli] bacterium Phil2	Bacilli RF39 CAG-302 CAG-914	Bacilli RF39 CAG-302	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1205	Comamonas kerstersii	Comamonas	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Proteobacteria	Bacteria	known
msp_1206	unclassified Clostridiales 2h	unclassified Clostridiales 2h	Clostridiales 2h	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1207	unclassified Bacteroides 2	Bacteroides 2	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1208	unclassified Lactobacillus B	Lactobacillus B	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	unknown
msp_1209	unclassified Alistipes	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1210	unclassified Clostridiales 1c	unclassified Clostridiales 1c	Clostridiales 1c	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1211	[Clostridium] sp. CAG:762	Bacilli RF39 CAG-302 CAG-762	Bacilli RF39 CAG-302	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1212	unclassified Bacilli RF39 CAG-611 UBA7057	Bacilli RF39 CAG-611 UBA7057	Bacilli RF39 CAG-611	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1213	unclassified Oscillospirales 4 UBA5446	Oscillospirales 4 UBA5446	Oscillospirales 4	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1214	Firmicutes bacterium CAG:884	Bacilli RF39 CAG-822 CAG-884	Bacilli RF39 CAG-822	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1215	unclassified Porphyromonas	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1216	unclassified Acutalibacteraceae 2 CAG-528	Acutalibacteraceae 2 CAG-528	Acutalibacteraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	unknown
msp_1217	Eggerthella sp. CAG:1427	Eggerthella	Eggerthellaceae	Coriobacteriales	Coriobacteriia	Actinobacteriota	Bacteria	unknown
msp_1218	unclassified Clostridiales 1i	unclassified Clostridiales 1i	Clostridiales 1i	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1219	Veillonella rogosae	Veillonella	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	known
msp_1220	Lactobacillus vaginalis 2	Lactobacillus H	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	unknown
msp_1221	[Mycoplasma] sp. CAG:776	Bacilli RF39 CAG-1000 CAG-776	Bacilli RF39 CAG-1000	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1222	Lactobacillus vaginalis	Lactobacillus H	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	known
msp_1223c	Lactobacillus parabuchneri	Lactobacillus G	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	known
msp_1225	unclassified Bacilli RFN20 CAG-826	unclassified Bacilli RFN20 CAG-826	Bacilli RFN20 CAG-826	Bacilli RFN20	Bacilli	Firmicutes	Bacteria	unknown
msp_1226	unclassified Bacilli RF39 UBA5348 CAG-1193	Bacilli RF39 UBA5348 CAG-1193	Bacilli RF39 UBA5348	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1227c	Libanicoccus massiliensis	Libanicoccus	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteriota	Bacteria	known
msp_1228	unclassified Clostridiales 1c	unclassified Clostridiales 1c	Clostridiales 1c	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1229	Bacteroides ilei	Bacteroides 2	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	known
msp_1230	unclassified Bacilli RF39 CAG-611 CAG-710	Bacilli RF39 CAG-611 CAG-710	Bacilli RF39 CAG-611	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1231	unclassified Bacilli RF39 CAG-1000 CAG-533	Bacilli RF39 CAG-1000 CAG-533	Bacilli RF39 CAG-1000	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1232	unclassified Bacilli RF39 CAG-611 CAG-877	Bacilli RF39 CAG-611 CAG-877	Bacilli RF39 CAG-611	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1233	unclassified Bacilli RF39 CAG-1000 CAG-776	Bacilli RF39 CAG-1000 CAG-776	Bacilli RF39 CAG-1000	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1234	Parvimonas micra	Parvimonas	Helcococcaceae-Ezakiellaceae	Tissierellales	Clostridia	Firmicutes	Bacteria	known
msp_1235	unclassified Clostridiales 2a	unclassified Clostridiales 2a	Clostridiales 2a	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1236	unclassified Hungatella	Hungatella	Lachnospiraceae I	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
